Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
19,"Y Zheng, A Ghanekar","Radiative energy and momentum transfer for various spherical shapes: A single sphere, a bubble, a spherical shell, and a coated sphere",2015,"Journal of Applied Physics","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.4907913","https://scholar.google.com/scholar?cites=13437301995331273434&as_sdt=5,33&sciodt=0,33&hl=en&num=20",222,"2018-12-02","","","","",,,,,19,6.33,10,2,3
18,"AI Volokitin, BNJ Persson","Adsorbate vibrational mode enhancement of radiative heat transfer",2003,"Journal of Experimental and Theoretical …","Springer","https://link.springer.com/article/10.1134/1.1633317","https://scholar.google.com/scholar?cites=18398809730514321914&as_sdt=5,33&sciodt=0,33&hl=en&num=20",223,"2018-12-02","","","","",,,,,18,1.20,9,2,15
16,"GV Dedkov, AA Kyasov","Fluctuation-electromagnetic interaction of a moving neutral particle with a condensed-medium surface: relativistic approach",2009,"Physics of the Solid State","Springer","https://link.springer.com/article/10.1134/S1063783409010016","https://scholar.google.com/scholar?cites=8057123352040222807&as_sdt=5,33&sciodt=0,33&hl=en&num=20",224,"2018-12-02","","","","",,,,,16,1.78,8,2,9
17,"PR Bandaru, KP Vemuri, FM Canbazoglu…","Layered thermal metamaterials for the directing and harvesting of conductive heat",2015,"AIP …","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.4916220","https://scholar.google.com/scholar?cites=7550775778076656768&as_sdt=5,33&sciodt=0,33&hl=en&num=20",225,"2018-12-02","","","","",,,,,17,5.67,4,4,3
17,"SV Boriskina, JK Tong, WC Hsu, B Liao, Y Huang…","Heat meets light on the nanoscale",2016,"…","degruyter.com","https://www.degruyter.com/view/j/nanoph.2016.5.issue-1/nanoph-2016-0010/nanoph-2016-0010.xml?intcmp=trendmd","https://scholar.google.com/scholar?cites=14261249024628462334&as_sdt=5,33&sciodt=0,33&hl=en&num=20",226,"2018-12-02","HTML","","","",,,,,17,8.50,3,6,2
18,"SA Biehs, GS Agarwal","Dynamical quantum theory of heat transfer between plasmonic nanosystems",2013,"JOSA B","osapublishing.org","https://www.osapublishing.org/abstract.cfm?uri=josab-30-3-700","https://scholar.google.com/scholar?cites=15838266642678043810&as_sdt=5,33&sciodt=0,33&hl=en&num=20",227,"2018-12-02","","","","",,,,,18,3.60,9,2,5
16,"DA Clugston, RE Collins","Pump down of evacuated glazing",1994,"… of Vacuum Science & Technology A …","avs.scitation.org","https://avs.scitation.org/doi/abs/10.1116/1.578891","https://scholar.google.com/scholar?cites=13525457076324106613&as_sdt=5,33&sciodt=0,33&hl=en&num=20",228,"2018-12-02","","","","",,,,,16,0.67,8,2,24
18,"H Iizuka, S Fan","Consideration of enhancement of thermal rectification using metamaterial models",2014,"Journal of Quantitative Spectroscopy and Radiative …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022407314003124","https://scholar.google.com/scholar?cites=5042894652438485037&as_sdt=5,33&sciodt=0,33&hl=en&num=20",229,"2018-12-02","HTML","","","",,,,,18,4.50,9,2,4
16,"M Krüger, VA Golyk, G Bimonte…","Interplay of roughness/modulation and curvature for surface interactions at proximity",2013,"EPL (Europhysics …","iopscience.iop.org","http://iopscience.iop.org/article/10.1209/0295-5075/104/41001/meta","https://scholar.google.com/scholar?cites=13216189314812083367&as_sdt=5,33&sciodt=0,33&hl=en&num=20",230,"2018-12-02","","","","",,,,,16,3.20,4,4,5
15,"S Gomès, F Depasse, P Grossel","3D thermal wave scattering on buried inhomogeneities in ac thermal microscopy",1998,"Journal of Physics D: Applied …","iopscience.iop.org","http://iopscience.iop.org/article/10.1088/0022-3727/31/19/004/meta","https://scholar.google.com/scholar?cites=9466230812343850374&as_sdt=5,33&sciodt=0,33&hl=en&num=20",231,"2018-12-02","","","","",,,,,15,0.75,5,3,20
15,"AI Volokitin, BNJ Persson","Comment on 'Fully covariant radiation force on a polarizable particle'",2014,"New Journal of Physics","iopscience.iop.org","http://iopscience.iop.org/article/10.1088/1367-2630/16/11/118001/meta","https://scholar.google.com/scholar?cites=1787722481616508190&as_sdt=5,33&sciodt=0,33&hl=en&num=20",232,"2018-12-02","","","","",,,,,15,3.75,8,2,4
15,"AM Nemilentsau, SV Rotkin","Vertical single-wall carbon nanotube forests as plasmonic heat pipes",2012,"ACS nano","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/nn300848b","https://scholar.google.com/scholar?cites=13377963511425596641&as_sdt=5,33&sciodt=0,33&hl=en&num=20",233,"2018-12-02","","","","",,,,,15,2.50,8,2,6
16,"SA Dyakov, J Dai, M Yan, M Qiu","Thermal radiation dynamics in two parallel plates: The role of near field",2014,"Physical Review B","APS","https://journals.aps.org/prb/abstract/10.1103/PhysRevB.90.045414","https://scholar.google.com/scholar?cites=13621015084738213247&as_sdt=5,33&sciodt=0,33&hl=en&num=20",234,"2018-12-02","","","","",,,,,16,4.00,4,4,4
17,"CA Valagiannopoulos, J Vehmas, CR Simovski…","Electromagnetic energy sink",2015,"Physical Review B","APS","https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.245402","https://scholar.google.com/scholar?cites=15076410431640266394&as_sdt=5,33&sciodt=0,33&hl=en&num=20",235,"2018-12-02","","","","",,,,,17,5.67,4,4,3
15,"I Dorofeyev","Rate of heat transfer between a probing body and a sample due to electromagnetic fluctuations",2008,"Physics Letters A","Elsevier","https://www.sciencedirect.com/science/article/pii/S0375960107013746","https://scholar.google.com/scholar?cites=10732114595234469211&as_sdt=5,33&sciodt=0,33&hl=en&num=20",236,"2018-12-02","HTML","","","",,,,,15,1.50,15,1,10
14,"AI Volokitin, BNJ Persson","Radiative heat transfer and noncontact friction between nanostructures",2007,"Physics-Uspekhi","turpion.org","http://www.turpion.org/php/paper.phtml?journal_id=pu&paper_id=6192","https://scholar.google.com/scholar?cites=15415735990561437161&as_sdt=5,33&sciodt=0,33&hl=en&num=20",237,"2018-12-02","","","","",,,,,14,1.27,7,2,11
15,"I Dorofeyev, H Fuchs, B Gotsmann, G Wenning","Fluctuating electromagnetic interactions of solids terminated by nonplanar surfaces",1999,"Physical Review B","APS","https://journals.aps.org/prb/abstract/10.1103/PhysRevB.60.9069","https://scholar.google.com/scholar?cites=2730881541974535598&as_sdt=5,33&sciodt=0,33&hl=en&num=20",238,"2018-12-02","","","","",,,,,15,0.79,4,4,19
15,"A Didari, MP Mengüç","Near-to far-field coherent thermal emission by surfaces coated by nanoparticles and the evaluation of effective medium theory",2015,"Optics Express","osapublishing.org","https://www.osapublishing.org/abstract.cfm?uri=oe-23-11-A547","https://scholar.google.com/scholar?cites=11580566878766934372&as_sdt=5,33&sciodt=0,33&hl=en&num=20",239,"2018-12-02","","","","",,,,,15,5.00,8,2,3
14,"SA Biehs, P Ben-Abdallah, FSS Rosa","Nanoscale radiative heat transfer and its applications",2012,"Infrared Radiation","intechopen.com","https://www.intechopen.com/download/pdf/27932","https://scholar.google.com/scholar?cites=7745515250972153059&as_sdt=5,33&sciodt=0,33&hl=en&num=20",240,"2018-12-02","PDF","","","",,,,,14,2.33,5,3,6
15,"VA Golyk, M Krüger, AP McCauley…","Small distance expansion for radiative heat transfer between curved objects",2013,"EPL (Europhysics …","iopscience.iop.org","http://iopscience.iop.org/article/10.1209/0295-5075/101/34002/meta","https://scholar.google.com/scholar?cites=2537240004643489272&as_sdt=5,33&sciodt=0,33&hl=en&num=20",241,"2018-12-02","","","","",,,,,15,3.00,4,4,5
14,"H Chalabi, E Hasman, ML Brongersma","Effect of shape in near-field thermal transfer for periodic structures",2015,"Physical Review B","APS","https://journals.aps.org/prb/abstract/10.1103/PhysRevB.91.174304","https://scholar.google.com/scholar?cites=1928043346833151885&as_sdt=5,33&sciodt=0,33&hl=en&num=20",242,"2018-12-02","","","","",,,,,14,4.67,5,3,3
14,"C Khandekar, A Pick, SG Johnson, AW Rodriguez","Radiative heat transfer in nonlinear Kerr media",2015,"Physical Review B","APS","https://journals.aps.org/prb/abstract/10.1103/PhysRevB.91.115406","https://scholar.google.com/scholar?cites=601133335710592524&as_sdt=5,33&sciodt=0,33&hl=en&num=20",243,"2018-12-02","","","","",,,,,14,4.67,4,4,3
14,"CJ Fu","Transmission enhancement using a negative-refraction layer",2003,"Microscale Thermophysical Engineering","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/10893950390219065","https://scholar.google.com/scholar?cites=4198244755670256500&as_sdt=5,33&sciodt=0,33&hl=en&num=20",244,"2018-12-02","","","","",,,,,14,0.93,14,1,15
14,"K Joulain","Radiative transfer on short length scales",2007,"Microscale and nanoscale heat transfer","Springer","https://link.springer.com/chapter/10.1007/11767862_6","https://scholar.google.com/scholar?cites=4898928735878919390&as_sdt=5,33&sciodt=0,33&hl=en&num=20",245,"2018-12-02","","","","",,,,,14,1.27,14,1,11
14,"LP Pitaevskii","Long-distance behaviour of the surface–atom Casimir–Polder forces out of thermal equilibrium",2006,"Journal of Physics A: Mathematical and General","iopscience.iop.org","http://iopscience.iop.org/article/10.1088/0305-4470/39/21/S67/meta","https://scholar.google.com/scholar?cites=10353383223055081917&as_sdt=5,33&sciodt=0,33&hl=en&num=20",246,"2018-12-02","","","","",,,,,14,1.17,14,1,12
14,"T Sadi, J Oksanen, J Tulkki","Effect of plasmonic losses on light emission enhancement in quantum-wells coupled to metallic gratings",2013,"Journal of Applied Physics","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.4845875","https://scholar.google.com/scholar?cites=10007407458329960773&as_sdt=5,33&sciodt=0,33&hl=en&num=20",247,"2018-12-02","","","","",,,,,14,2.80,5,3,5
13,"MD Whale, EG Cravalho","Analysis of the enhancement of thermal radiation between closely-spaced surfaces due to microscale phenomena",1997,"","osti.gov","https://www.osti.gov/biblio/20013352","https://scholar.google.com/scholar?cites=3808130429734698636&as_sdt=5,33&sciodt=0,33&hl=en&num=20",248,"2018-12-02","","","","",,,,,13,0.62,7,2,21
14,"I Latella, A Pérez-Madrid, LC Lapas…","Near-field thermodynamics: Useful work, efficiency, and energy harvesting",2014,"Journal of Applied …","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.4869744","https://scholar.google.com/scholar?cites=15450073068719289943&as_sdt=5,33&sciodt=0,33&hl=en&num=20",249,"2018-12-02","","","","",,,,,14,3.50,4,4,4
15,"J Dai, SA Dyakov, M Yan","Radiative heat transfer between two dielectric-filled metal gratings",2016,"Physical Review B","APS","https://journals.aps.org/prb/abstract/10.1103/PhysRevB.93.155403","https://scholar.google.com/scholar?cites=7509550335581569918&as_sdt=5,33&sciodt=0,33&hl=en&num=20",250,"2018-12-02","","","","",,,,,15,7.50,5,3,2
15,"R St-Gelais, GR Bhatt, L Zhu, S Fan, M Lipson","Hot carrier-based near-field thermophotovoltaic energy conversion",2017,"ACS nano","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acsnano.6b08597","https://scholar.google.com/scholar?cites=13965039087135619635&as_sdt=5,33&sciodt=0,33&hl=en&num=20",251,"2018-12-02","","","","",,,,,15,15.00,3,5,1
13,"S Shen","Experimental studies of radiative heat transfer between bodies at small separations",2013,"Annu. Rev. Heat Transfer","dl.begellhouse.com","http://www.dl.begellhouse.com/download/article/469ebf391b8c0956/ARHT%20(327-343).pdf","https://scholar.google.com/scholar?cites=7935949020221550725&as_sdt=5,33&sciodt=0,33&hl=en&num=20",252,"2018-12-02","","","","",,,,,13,2.60,13,1,5
15,"R Messina, P Ben-Abdallah, B Guizal, M Antezza…","Hyperbolic waveguide for long-distance transport of near-field heat flux",2016,"Physical Review B","APS","https://journals.aps.org/prb/abstract/10.1103/PhysRevB.94.104301","https://scholar.google.com/scholar?cites=1298184791327450806&as_sdt=5,33&sciodt=0,33&hl=en&num=20",253,"2018-12-02","","","","",,,,,15,7.50,3,5,2
13,"ZH Zheng, YM Xuan","Enhancement or suppression of the near-field radiative heat transfer between two materials",2011,"Nanoscale and Microscale Thermophysical …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/15567265.2011.620596","https://scholar.google.com/scholar?cites=17265934630879388&as_sdt=5,33&sciodt=0,33&hl=en&num=20",254,"2018-12-02","","","","",,,,,13,1.86,7,2,7
20,"V Fernández-Hurtado, FJ García-Vidal, S Fan…","Enhancing near-field radiative heat transfer with si-based metasurfaces",2017,"Physical review …","APS","https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.118.203901","https://scholar.google.com/scholar?cites=10955939101992936411&as_sdt=5,33&sciodt=0,33&hl=en&num=20",255,"2018-12-02","","","","",,,,,20,20.00,5,4,1
14,"Y Guo, Z Jacob","Fluctuational electrodynamics of hyperbolic metamaterials",2014,"Journal of Applied Physics","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.4883243","https://scholar.google.com/scholar?cites=13395816728111205516&as_sdt=5,33&sciodt=0,33&hl=en&num=20",256,"2018-12-02","","","","",,,,,14,3.50,7,2,4
12,"U Dillner","The effect of thermotunneling on the thermoelectric figure of merit",2008,"Energy Conversion and Management","Elsevier","https://www.sciencedirect.com/science/article/pii/S0196890408003038","https://scholar.google.com/scholar?cites=3542571334892838162&as_sdt=5,33&sciodt=0,33&hl=en&num=20",257,"2018-12-02","HTML","","","",,,,,12,1.20,12,1,10
17,"J Song, Q Cheng","Near-field radiative heat transfer between graphene and anisotropic magneto-dielectric hyperbolic metamaterials",2016,"Physical Review B","APS","https://journals.aps.org/prb/abstract/10.1103/PhysRevB.94.125419","https://scholar.google.com/scholar?cites=9034264483269679464&as_sdt=5,33&sciodt=0,33&hl=en&num=20",258,"2018-12-02","","","","",,,,,17,8.50,9,2,2
12,"H Chalabi, E Hasman, ML Brongersma","An ab-initio coupled mode theory for near field radiative thermal transfer",2014,"Optics express","osapublishing.org","https://www.osapublishing.org/abstract.cfm?uri=oe-22-24-30032","https://scholar.google.com/scholar?cites=10390913904946361294&as_sdt=5,33&sciodt=0,33&hl=en&num=20",259,"2018-12-02","","","","",,,,,12,3.00,4,3,4
12,"JP Mulet, K Joulain, R Carminati, JJ Greffet","Comment on “Radiative transfer over small distances from a heated metal”",2001,"Optics letters","osapublishing.org","https://www.osapublishing.org/abstract.cfm?uri=OL-26-8-480","https://scholar.google.com/scholar?cites=14941159587432608513&as_sdt=5,33&sciodt=0,33&hl=en&num=20",260,"2018-12-02","","","","",,,,,12,0.71,3,4,17
15,"F Singer, Y Ezzahri, K Joulain","Near field radiative heat transfer between two nonlocal dielectrics",2015,"Journal of Quantitative Spectroscopy and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022407314004671","https://scholar.google.com/scholar?cites=7403854796333689420&as_sdt=5,33&sciodt=0,33&hl=en&num=20",261,"2018-12-02","HTML","","","",,,,,15,5.00,5,3,3
12,"D Drosdoff, AD Phan, LM Woods","Transverse Electric Mode for Near‐Field Radiative Heat Transfer in Graphene–Metamaterial Systems",2014,"Advanced Optical Materials","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/adom.201400275","https://scholar.google.com/scholar?cites=3939099632672683823&as_sdt=5,33&sciodt=0,33&hl=en&num=20",262,"2018-12-02","","","","",,,,,12,3.00,4,3,4
14,"F Intravaia, RO Behunin, C Henkel, K Busch…","Failure of local thermal equilibrium in quantum friction",2016,"Physical review …","APS","https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.117.100402","https://scholar.google.com/scholar?cites=10811755812890161500&as_sdt=5,33&sciodt=0,33&hl=en&num=20",263,"2018-12-02","","","","",,,,,14,7.00,3,5,2
11,"MMD Whale","The influence of interference and heterojunctions on the performance of microscale thermophotovoltaic devices",2001,"Microscale Thermophysical Engineering","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/108939501750397445","https://scholar.google.com/scholar?cites=17189095516860512950&as_sdt=5,33&sciodt=0,33&hl=en&num=20",264,"2018-12-02","","","","",,,,,11,0.65,11,1,17
16,"AI Volokitin","Casimir frictional drag force between a tip and a graphene-covered substrate",2016,"Physical Review B","APS","https://journals.aps.org/prb/abstract/10.1103/PhysRevB.94.235450","https://scholar.google.com/scholar?cites=8857566000419469623&as_sdt=5,33&sciodt=0,33&hl=en&num=20",265,"2018-12-02","","","","",,,,,16,8.00,16,1,2
11,"A Pérez-Madrid, LC Lapas, JM Rubí","A thermokinetic approach to radiative heat transfer at the nanoscale",2013,"PLoS one","journals.plos.org","http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0058770","https://scholar.google.com/scholar?cites=9989766465773216763&as_sdt=5,33&sciodt=0,33&hl=en&num=20",266,"2018-12-02","HTML","","","",,,,,11,2.20,4,3,5
11,"A Narayanaswamy","Investigation of nanoscale thermal radiation: Theory and experiments",2007,"","dspace.mit.edu","https://dspace.mit.edu/handle/1721.1/40375","https://scholar.google.com/scholar?cites=11263816661033043592&as_sdt=5,33&sciodt=0,33&hl=en&num=20",267,"2018-12-02","","","","",,,,,11,1.00,11,1,11
